state,week,aqi_mean,aqi_p90,aqi_max,days_reported,state_raw,state_norm,state_abbr
NY,2025-05-03,41.902857142857144,57.599999999999994,80,175,New York,New York,NY
NY,2025-05-10,33.2032967032967,48.0,71,182,New York,New York,NY
NY,2025-05-17,45.15469613259668,61.0,77,181,New York,New York,NY
NY,2025-05-24,23.452513966480446,32.0,43,179,New York,New York,NY
NY,2025-05-31,34.07865168539326,43.0,56,178,New York,New York,NY
NY,2025-06-07,54.76836158192091,93.0,140,177,New York,New York,NY
NY,2025-06-14,54.21111111111111,83.1,154,180,New York,New York,NY
NY,2025-06-21,40.87777777777778,55.0,115,180,New York,New York,NY
NY,2025-06-28,47.98285714285714,64.0,133,175,New York,New York,NY
NY,2025-07-05,48.34254143646409,71.0,108,181,New York,New York,NY
NY,2025-07-12,46.78531073446328,64.0,100,177,New York,New York,NY
NY,2025-07-19,43.815642458100555,74.0,115,179,New York,New York,NY
NY,2025-07-26,46.46408839779006,71.0,159,181,New York,New York,NY
NY,2025-08-02,52.88,92.0,154,175,New York,New York,NY
NY,2025-08-09,65.04419889502762,107.0,143,181,New York,New York,NY
NY,2025-08-16,58.42857142857143,90.0,136,182,New York,New York,NY
NY,2025-08-23,33.96666666666667,47.099999999999994,72,180,New York,New York,NY
NY,2025-08-30,30.906593406593405,41.900000000000006,48,182,New York,New York,NY
NY,2025-09-06,37.51428571428571,50.0,61,175,New York,New York,NY
NY,2025-09-13,37.622093023255815,50.900000000000006,150,172,New York,New York,NY
NY,2025-09-20,37.52571428571429,52.0,64,175,New York,New York,NY
NY,2025-09-27,34.52873563218391,45.70000000000002,57,174,New York,New York,NY
NY,2025-10-04,36.359550561797754,51.2,67,89,New York,New York,NY
NY,2025-10-11,23.428571428571427,53.0,62,28,New York,New York,NY
NY,2025-10-18,12.357142857142858,21.900000000000002,28,28,New York,New York,NY
NY,2025-10-25,19.857142857142858,33.0,39,28,New York,New York,NY
NY,2025-11-01,17.178571428571427,29.0,34,28,New York,New York,NY
NY,2025-11-08,21.892857142857142,41.900000000000006,55,28,New York,New York,NY
NY,2025-11-15,23.294117647058822,56.0,57,17,New York,New York,NY
NC,2021-01-02,27.361702127659573,44.4,56,47,North Carolina,North Carolina,NC
NC,2021-01-09,31.08695652173913,52.0,69,161,North Carolina,North Carolina,NC
NC,2021-01-16,41.58024691358025,61.900000000000006,71,162,North Carolina,North Carolina,NC
NC,2021-01-23,34.0125786163522,52.0,75,159,North Carolina,North Carolina,NC
NC,2021-01-30,34.0125,54.0,68,160,North Carolina,North Carolina,NC
NC,2021-02-06,29.788819875776397,50.0,63,161,North Carolina,North Carolina,NC
NC,2021-02-13,34.14102564102564,56.0,78,156,North Carolina,North Carolina,NC
NC,2021-02-20,29.018987341772153,48.30000000000001,84,158,North Carolina,North Carolina,NC
NC,2021-02-27,37.061349693251536,54.0,70,163,North Carolina,North Carolina,NC
NC,2021-03-06,39.816964285714285,47.0,77,224,North Carolina,North Carolina,NC
NC,2021-03-13,53.17446808510638,71.0,147,235,North Carolina,North Carolina,NC
NC,2021-03-20,38.47435897435897,49.70000000000002,74,234,North Carolina,North Carolina,NC
NC,2021-03-27,40.59583333333333,53.0,62,240,North Carolina,North Carolina,NC
NC,2021-04-03,41.51046025104603,49.0,175,239,North Carolina,North Carolina,NC
NC,2021-04-10,61.049180327868854,84.0,97,244,North Carolina,North Carolina,NC
NC,2021-04-17,45.84647302904564,58.0,80,241,North Carolina,North Carolina,NC
NC,2021-04-24,46.43153526970954,55.0,71,241,North Carolina,North Carolina,NC
NC,2021-05-01,49.39004149377593,61.0,80,241,North Carolina,North Carolina,NC
NC,2021-05-08,42.43913043478261,51.099999999999994,80,230,North Carolina,North Carolina,NC
NC,2021-05-15,42.27350427350427,51.0,64,234,North Carolina,North Carolina,NC
NC,2021-05-22,53.869198312236286,74.0,97,237,North Carolina,North Carolina,NC
NC,2021-05-29,53.8375,71.0,101,240,North Carolina,North Carolina,NC
NC,2021-06-05,36.645833333333336,50.099999999999994,84,240,North Carolina,North Carolina,NC
NC,2021-06-12,31.175,42.0,55,240,North Carolina,North Carolina,NC
NC,2021-06-19,49.575630252100844,67.0,100,238,North Carolina,North Carolina,NC
NC,2021-06-26,36.764462809917354,49.0,67,242,North Carolina,North Carolina,NC
NC,2021-07-03,30.47107438016529,40.0,56,242,North Carolina,North Carolina,NC
NC,2021-07-10,43.858333333333334,60.099999999999994,128,240,North Carolina,North Carolina,NC
NC,2021-07-17,37.35983263598327,53.0,61,239,North Carolina,North Carolina,NC
NC,2021-07-24,51.5,81.0,105,244,North Carolina,North Carolina,NC
NC,2021-07-31,53.178423236514526,71.0,112,241,North Carolina,North Carolina,NC
NC,2021-08-07,48.97520661157025,66.0,80,242,North Carolina,North Carolina,NC
NC,2021-08-14,43.67355371900826,58.900000000000006,90,242,North Carolina,North Carolina,NC
NC,2021-08-21,28.85593220338983,40.5,59,236,North Carolina,North Carolina,NC
NC,2021-08-28,45.93333333333333,62.0,90,240,North Carolina,North Carolina,NC
NC,2021-09-04,40.44769874476987,59.0,67,239,North Carolina,North Carolina,NC
NC,2021-09-11,41.59915611814346,52.400000000000006,67,237,North Carolina,North Carolina,NC
NC,2021-09-18,39.16942148760331,55.0,67,242,North Carolina,North Carolina,NC
NC,2021-09-25,34.967213114754095,44.0,57,244,North Carolina,North Carolina,NC
NC,2021-10-02,46.21900826446281,59.900000000000006,73,242,North Carolina,North Carolina,NC
NC,2021-10-09,32.344398340248965,48.0,59,241,North Carolina,North Carolina,NC
NC,2021-10-16,35.66803278688525,50.0,68,244,North Carolina,North Carolina,NC
NC,2021-10-23,40.90041493775934,52.0,61,241,North Carolina,North Carolina,NC
NC,2021-10-30,32.9253112033195,46.0,75,241,North Carolina,North Carolina,NC
NC,2021-11-06,29.071005917159763,43.20000000000002,56,169,North Carolina,North Carolina,NC
NC,2021-11-13,39.12582781456954,58.0,66,151,North Carolina,North Carolina,NC
NC,2021-11-20,37.36486486486486,56.0,69,148,North Carolina,North Carolina,NC
NC,2021-11-27,36.41509433962264,56.400000000000034,68,159,North Carolina,North Carolina,NC
NC,2021-12-04,46.06962025316456,62.0,124,158,North Carolina,North Carolina,NC
NC,2021-12-11,41.98717948717949,59.5,73,156,North Carolina,North Carolina,NC
NC,2021-12-18,39.64102564102564,58.5,83,156,North Carolina,North Carolina,NC
NC,2021-12-25,32.08860759493671,49.30000000000001,61,158,North Carolina,North Carolina,NC
NC,2022-01-01,35.93037974683544,54.0,70,158,North Carolina,North Carolina,NC
NC,2022-01-08,29.24375,47.099999999999994,54,160,North Carolina,North Carolina,NC
NC,2022-01-15,37.20645161290322,56.0,68,155,North Carolina,North Carolina,NC
NC,2022-01-22,31.878205128205128,53.0,63,156,North Carolina,North Carolina,NC
NC,2022-01-29,43.07843137254902,61.0,73,153,North Carolina,North Carolina,NC
NC,2022-02-05,39.72077922077922,62.70000000000002,137,154,North Carolina,North Carolina,NC
NC,2022-02-12,44.6953642384106,64.0,81,151,North Carolina,North Carolina,NC
NC,2022-02-19,37.529411764705884,54.0,66,153,North Carolina,North Carolina,NC
NC,2022-02-26,35.16233766233766,52.70000000000002,61,154,North Carolina,North Carolina,NC
NC,2022-03-05,50.971830985915496,71.0,105,213,North Carolina,North Carolina,NC
NC,2022-03-12,36.84100418410042,49.0,61,239,North Carolina,North Carolina,NC
NC,2022-03-19,43.294117647058826,52.0,69,238,North Carolina,North Carolina,NC
NC,2022-03-26,42.73221757322176,51.0,67,239,North Carolina,North Carolina,NC
NC,2022-04-02,43.83402489626556,54.0,82,241,North Carolina,North Carolina,NC
NC,2022-04-09,41.65690376569037,51.0,89,239,North Carolina,North Carolina,NC
NC,2022-04-16,46.079166666666666,55.099999999999994,75,240,North Carolina,North Carolina,NC
NC,2022-04-23,45.1271186440678,56.0,67,236,North Carolina,North Carolina,NC
NC,2022-04-30,49.3728813559322,61.0,84,236,North Carolina,North Carolina,NC
NC,2022-05-07,45.9,58.0,71,240,North Carolina,North Carolina,NC
NC,2022-05-14,38.6271186440678,51.0,77,236,North Carolina,North Carolina,NC
NC,2022-05-21,53.24583333333333,74.0,112,240,North Carolina,North Carolina,NC
NC,2022-05-28,32.79831932773109,48.30000000000001,56,238,North Carolina,North Carolina,NC
NC,2022-06-04,48.136929460580916,61.0,100,241,North Carolina,North Carolina,NC
NC,2022-06-11,51.91561181434599,74.0,108,237,North Carolina,North Carolina,NC
NC,2022-06-18,48.19246861924686,59.20000000000002,96,239,North Carolina,North Carolina,NC
NC,2022-06-25,54.016597510373444,80.0,140,241,North Carolina,North Carolina,NC
NC,2022-07-02,42.3125,54.0,77,240,North Carolina,North Carolina,NC
NC,2022-07-09,42.65811965811966,54.0,93,234,North Carolina,North Carolina,NC
NC,2022-07-16,38.424369747899156,52.0,67,238,North Carolina,North Carolina,NC
NC,2022-07-23,42.80833333333333,55.0,119,240,North Carolina,North Carolina,NC
NC,2022-07-30,37.69747899159664,50.30000000000001,55,238,North Carolina,North Carolina,NC
NC,2022-08-06,37.91701244813278,54.0,71,241,North Carolina,North Carolina,NC
NC,2022-08-13,34.675,44.0,61,240,North Carolina,North Carolina,NC
NC,2022-08-20,37.675,49.0,58,240,North Carolina,North Carolina,NC
NC,2022-08-27,38.50416666666667,51.099999999999994,74,240,North Carolina,North Carolina,NC
NC,2022-09-03,41.291666666666664,52.0,74,240,North Carolina,North Carolina,NC
NC,2022-09-10,29.7,39.0,59,240,North Carolina,North Carolina,NC
NC,2022-09-17,37.80082987551867,52.0,67,241,North Carolina,North Carolina,NC
NC,2022-09-24,43.668067226890756,55.0,100,238,North Carolina,North Carolina,NC
NC,2022-10-01,33.11587982832618,44.0,57,233,North Carolina,North Carolina,NC
NC,2022-10-08,34.72222222222222,51.0,65,234,North Carolina,North Carolina,NC
NC,2022-10-15,41.201716738197426,55.0,63,233,North Carolina,North Carolina,NC
NC,2022-10-22,39.97907949790795,56.0,69,239,North Carolina,North Carolina,NC
NC,2022-10-29,39.12448132780083,58.0,72,241,North Carolina,North Carolina,NC
NC,2022-11-05,37.4,54.599999999999994,63,175,North Carolina,North Carolina,NC
NC,2022-11-12,29.472972972972972,46.60000000000002,56,148,North Carolina,North Carolina,NC
NC,2022-11-19,30.370860927152318,54.0,66,151,North Carolina,North Carolina,NC
NC,2022-11-26,41.75496688741722,61.0,76,151,North Carolina,North Carolina,NC
NC,2022-12-03,29.69934640522876,49.80000000000001,60,153,North Carolina,North Carolina,NC
NC,2022-12-10,35.46103896103896,55.0,80,154,North Carolina,North Carolina,NC
NC,2022-12-17,35.07006369426752,55.400000000000006,73,157,North Carolina,North Carolina,NC
NC,2022-12-24,30.94736842105263,55.0,66,152,North Carolina,North Carolina,NC
NC,2022-12-31,42.34394904458599,66.4,75,157,North Carolina,North Carolina,NC
NC,2023-01-07,31.46496815286624,54.0,61,157,North Carolina,North Carolina,NC
NC,2023-01-14,35.962025316455694,60.0,66,158,North Carolina,North Carolina,NC
NC,2023-01-21,34.96319018404908,56.0,67,163,North Carolina,North Carolina,NC
NC,2023-01-28,27.88050314465409,46.0,55,159,North Carolina,North Carolina,NC
NC,2023-02-04,32.15384615384615,54.0,65,156,North Carolina,North Carolina,NC
NC,2023-02-11,39.18300653594771,59.0,67,153,North Carolina,North Carolina,NC
NC,2023-02-18,30.00632911392405,52.0,60,158,North Carolina,North Carolina,NC
NC,2023-02-25,40.75,56.0,65,160,North Carolina,North Carolina,NC
NC,2023-03-04,43.29611650485437,59.0,134,206,North Carolina,North Carolina,NC
NC,2023-03-11,44.99581589958159,55.0,67,239,North Carolina,North Carolina,NC
NC,2023-03-18,41.77916666666667,58.0,84,240,North Carolina,North Carolina,NC
NC,2023-03-25,47.02904564315353,60.0,88,241,North Carolina,North Carolina,NC
NC,2023-04-01,47.134453781512605,58.30000000000001,77,238,North Carolina,North Carolina,NC
NC,2023-04-08,42.920833333333334,56.0,80,240,North Carolina,North Carolina,NC
NC,2023-04-15,49.306382978723406,66.6,80,235,North Carolina,North Carolina,NC
NC,2023-04-22,63.898305084745765,93.0,122,236,North Carolina,North Carolina,NC
NC,2023-04-29,42.1625,51.0,61,240,North Carolina,North Carolina,NC
NC,2023-05-06,43.98723404255319,51.0,71,235,North Carolina,North Carolina,NC
NC,2023-05-13,48.40416666666667,58.0,93,240,North Carolina,North Carolina,NC
NC,2023-05-20,44.0672268907563,55.0,73,238,North Carolina,North Carolina,NC
NC,2023-05-27,50.1,64.0,77,240,North Carolina,North Carolina,NC
NC,2023-06-03,43.358333333333334,74.0,105,240,North Carolina,North Carolina,NC
NC,2023-06-10,65.47280334728033,90.20000000000002,125,239,North Carolina,North Carolina,NC
NC,2023-06-17,62.62240663900415,87.0,142,241,North Carolina,North Carolina,NC
NC,2023-06-24,43.670833333333334,74.1,100,240,North Carolina,North Carolina,NC
NC,2023-07-01,64.92436974789916,95.60000000000002,181,238,North Carolina,North Carolina,NC
NC,2023-07-08,46.39330543933055,61.0,101,239,North Carolina,North Carolina,NC
NC,2023-07-15,42.55,55.0,80,240,North Carolina,North Carolina,NC
NC,2023-07-22,56.37656903765691,98.20000000000002,150,239,North Carolina,North Carolina,NC
NC,2023-07-29,47.91596638655462,62.30000000000001,129,238,North Carolina,North Carolina,NC
NC,2023-08-05,43.7625,58.0,73,240,North Carolina,North Carolina,NC
NC,2023-08-12,41.37083333333333,53.0,74,240,North Carolina,North Carolina,NC
NC,2023-08-19,44.25833333333333,55.0,74,240,North Carolina,North Carolina,NC
NC,2023-08-26,53.54201680672269,69.0,100,238,North Carolina,North Carolina,NC
NC,2023-09-02,38.62127659574468,50.0,67,235,North Carolina,North Carolina,NC
NC,2023-09-09,46.4125,61.0,97,240,North Carolina,North Carolina,NC
NC,2023-09-16,38.1587982832618,48.0,65,233,North Carolina,North Carolina,NC
NC,2023-09-23,41.84033613445378,54.0,63,238,North Carolina,North Carolina,NC
NC,2023-09-30,31.258333333333333,44.0,55,240,North Carolina,North Carolina,NC
NC,2023-10-07,40.360169491525426,55.0,69,236,North Carolina,North Carolina,NC
NC,2023-10-14,39.863247863247864,52.70000000000002,67,234,North Carolina,North Carolina,NC
NC,2023-10-21,30.285714285714285,39.0,55,238,North Carolina,North Carolina,NC
NC,2023-10-28,39.4206008583691,52.0,65,233,North Carolina,North Carolina,NC
NC,2023-11-04,36.27894736842105,55.0,73,190,North Carolina,North Carolina,NC
NC,2023-11-11,51.96153846153846,71.5,93,156,North Carolina,North Carolina,NC
NC,2023-11-18,36.40764331210191,53.400000000000006,65,157,North Carolina,North Carolina,NC
NC,2023-11-25,31.55625,55.0,65,160,North Carolina,North Carolina,NC
NC,2023-12-02,39.05521472392638,62.80000000000001,92,163,North Carolina,North Carolina,NC
NC,2023-12-09,34.2375,57.0,71,160,North Carolina,North Carolina,NC
NC,2023-12-16,32.08860759493671,57.30000000000001,71,158,North Carolina,North Carolina,NC
NC,2023-12-23,33.9079754601227,63.0,98,163,North Carolina,North Carolina,NC
NC,2023-12-30,29.20625,52.0,90,160,North Carolina,North Carolina,NC
NC,2024-01-06,35.1578947368421,54.0,64,152,North Carolina,North Carolina,NC
NC,2024-01-13,27.387096774193548,49.0,59,155,North Carolina,North Carolina,NC
NC,2024-01-20,31.718954248366014,49.0,60,153,North Carolina,North Carolina,NC
NC,2024-01-27,33.630872483221474,62.20000000000002,110,149,North Carolina,North Carolina,NC
NC,2024-02-03,25.871794871794872,43.5,56,156,North Carolina,North Carolina,NC
NC,2024-02-10,40.69736842105263,63.900000000000006,77,152,North Carolina,North Carolina,NC
NC,2024-02-17,30.915032679738562,52.0,59,153,North Carolina,North Carolina,NC
NC,2024-02-24,43.14102564102564,71.5,88,156,North Carolina,North Carolina,NC
NC,2024-03-02,38.64705882352941,59.0,70,170,North Carolina,North Carolina,NC
NC,2024-03-09,33.99579831932773,44.0,59,238,North Carolina,North Carolina,NC
NC,2024-03-16,51.29045643153527,80.0,111,241,North Carolina,North Carolina,NC
NC,2024-03-23,43.27731092436975,55.30000000000001,74,238,North Carolina,North Carolina,NC
NC,2024-03-30,43.36440677966102,55.5,90,236,North Carolina,North Carolina,NC
NC,2024-04-06,44.38396624472574,58.0,77,237,North Carolina,North Carolina,NC
NC,2024-04-13,44.17299578059072,55.0,64,237,North Carolina,North Carolina,NC
NC,2024-04-20,53.12916666666667,67.0,90,240,North Carolina,North Carolina,NC
NC,2024-04-27,44.425,55.0,71,240,North Carolina,North Carolina,NC
NC,2024-05-04,46.69166666666667,61.0,90,240,North Carolina,North Carolina,NC
NC,2024-05-11,38.27916666666667,48.099999999999994,64,240,North Carolina,North Carolina,NC
NC,2024-05-18,37.30801687763713,47.0,64,237,North Carolina,North Carolina,NC
NC,2024-05-25,41.4468085106383,53.599999999999994,64,235,North Carolina,North Carolina,NC
NC,2024-06-01,45.833333333333336,58.0,74,240,North Carolina,North Carolina,NC
NC,2024-06-08,44.5875,61.0,100,240,North Carolina,North Carolina,NC
NC,2024-06-15,52.37238493723849,67.0,101,239,North Carolina,North Carolina,NC
NC,2024-06-22,44.42259414225941,56.20000000000002,74,239,North Carolina,North Carolina,NC
NC,2024-06-29,50.4125,74.0,122,240,North Carolina,North Carolina,NC
NC,2024-07-06,44.7071129707113,58.0,101,239,North Carolina,North Carolina,NC
NC,2024-07-13,39.67916666666667,52.0,77,240,North Carolina,North Carolina,NC
NC,2024-07-20,45.41841004184101,61.0,100,239,North Carolina,North Carolina,NC
NC,2024-07-27,33.84873949579832,47.0,63,238,North Carolina,North Carolina,NC
NC,2024-08-03,44.164556962025316,58.0,84,237,North Carolina,North Carolina,NC
NC,2024-08-10,33.19583333333333,48.0,61,240,North Carolina,North Carolina,NC
NC,2024-08-17,45.44117647058823,58.0,77,238,North Carolina,North Carolina,NC
NC,2024-08-24,41.11764705882353,52.30000000000001,58,238,North Carolina,North Carolina,NC
NC,2024-08-31,54.50833333333333,74.0,156,240,North Carolina,North Carolina,NC
NC,2024-09-07,35.05982905982906,44.0,54,234,North Carolina,North Carolina,NC
NC,2024-09-14,38.294871794871796,50.0,64,234,North Carolina,North Carolina,NC
NC,2024-09-21,32.9915611814346,44.0,67,237,North Carolina,North Carolina,NC
NC,2024-09-28,35.87837837837838,53.0,60,222,North Carolina,North Carolina,NC
NC,2024-10-05,35.73399014778325,54.0,61,203,North Carolina,North Carolina,NC
NC,2024-10-12,40.44343891402715,54.0,64,221,North Carolina,North Carolina,NC
NC,2024-10-19,36.62443438914027,49.0,61,221,North Carolina,North Carolina,NC
NC,2024-10-26,47.24090909090909,58.0,71,220,North Carolina,North Carolina,NC
NC,2024-11-02,39.5,53.0,64,210,North Carolina,North Carolina,NC
NC,2024-11-09,37.0,52.70000000000002,60,164,North Carolina,North Carolina,NC
NC,2024-11-16,29.742331288343557,45.60000000000002,64,163,North Carolina,North Carolina,NC
NC,2024-11-23,34.35849056603774,60.20000000000002,72,159,North Carolina,North Carolina,NC
NC,2024-11-30,37.541935483870965,55.0,72,155,North Carolina,North Carolina,NC
NC,2024-12-07,35.0,54.0,76,143,North Carolina,North Carolina,NC
NC,2024-12-14,38.57236842105263,57.0,93,152,North Carolina,North Carolina,NC
NC,2024-12-21,30.18421052631579,51.900000000000006,62,152,North Carolina,North Carolina,NC
NC,2024-12-28,40.30921052631579,61.0,73,152,North Carolina,North Carolina,NC
NC,2025-01-04,23.741935483870968,40.599999999999994,55,155,North Carolina,North Carolina,NC
NC,2025-01-11,28.94,50.0,62,150,North Carolina,North Carolina,NC
NC,2025-01-18,38.48684210526316,55.0,69,152,North Carolina,North Carolina,NC
NC,2025-01-25,38.23026315789474,58.0,74,152,North Carolina,North Carolina,NC
NC,2025-02-01,38.80263157894737,55.0,102,152,North Carolina,North Carolina,NC
NC,2025-02-08,39.94117647058823,56.80000000000001,62,153,North Carolina,North Carolina,NC
NC,2025-02-15,29.792207792207794,45.70000000000002,56,154,North Carolina,North Carolina,NC
NC,2025-02-22,30.186206896551724,48.99999999999997,58,145,North Carolina,North Carolina,NC
NC,2025-03-01,47.01973684210526,64.0,79,152,North Carolina,North Carolina,NC
NC,2025-03-08,39.79816513761468,48.0,59,218,North Carolina,North Carolina,NC
NC,2025-03-15,52.07929515418502,71.4,87,227,North Carolina,North Carolina,NC
NC,2025-03-22,43.76855895196506,57.0,74,229,North Carolina,North Carolina,NC
NC,2025-03-29,49.56768558951965,63.20000000000002,121,229,North Carolina,North Carolina,NC
